Timestamp,col0,col1,col2,col3,col4
2005-02-01T00:00:00,0.0015653053330987909,0.0030782741600668554,0.005337496945120287,0.0075817622930660815,0.008840527177097655
2005-03-01T00:00:00,-0.00059930995197075,0.0006772466622915734,0.0027406124052533586,0.004793756144953264,0.005985120239315335
2005-04-01T00:00:00,0.002125067339361738,0.002871187870256324,0.0039565482023284585,0.0050117406021746155,0.005821655124621537
2005-05-01T00:00:00,0.004127773099144739,0.005237959670998455,0.006819765764001694,0.008426393110578747,0.009499016234983861
2005-06-01T00:00:00,0.0028442317419331816,0.0039246921399787036,0.005647298230483494,0.007600995755151449,0.008637586708101982
2005-07-01T00:00:00,0.003771633979670941,0.004257557534423427,0.004946884362322847,0.0057528739771259985,0.006321073026030492
2005-08-01T00:00:00,-0.0013899315539259924,-0.00021251427451238807,0.0016132080050775153,0.0032396767143428283,0.004395725640000758
2005-09-01T00:00:00,-0.00047949284059500754,0.0008829860280841548,0.002833444236335154,0.0047637255979511165,0.005831417965497547
2005-10-01T00:00:00,0.004531860509993184,0.00509980014392978,0.005988179693170524,0.006807386636853587,0.007336968831488279
2005-11-01T00:00:00,0.005103707352596528,0.00620832850168198,0.00795637762080725,0.009772878439325979,0.011195915460636474
2005-12-01T00:00:00,0.005720249676627408,0.006808114777865181,0.0085766663840758,0.010531373489762333,0.011596809117119964
2006-01-01T00:00:00,0.004296841954106262,0.004977115924894875,0.006059612139999644,0.007137628285143008,0.007983814220376667
2006-02-01T00:00:00,-0.0021067379656756462,-0.0005613333576895563,0.0014978113331034705,0.003516774506651306,0.004904370347283808
2006-03-01T00:00:00,-0.0026407784446837697,-0.0016266051729049702,0.00017545529432323802,0.0019881206236719235,0.0032475805473810996
2006-04-01T00:00:00,0.004539581885056293,0.0051977102476002505,0.006278060261356815,0.007250313859384096,0.007865512483780403
2006-05-01T00:00:00,0.008094805600307776,0.009156811542727947,0.01106035475417707,0.012989343267325855,0.014169190936343747
2006-06-01T00:00:00,0.006098450315415281,0.0073834110221183,0.009280698333423338,0.011132375923424882,0.012435407108150333
2006-07-01T00:00:00,0.004549450700716874,0.004993199124891132,0.005880291717490694,0.006721054984752587,0.007213248938437933
2006-08-01T00:00:00,0.0020327648368681805,0.003212595441594101,0.0051125737069587455,0.006868611100853196,0.007944079500017319
2006-09-01T00:00:00,0.0029648829313982513,0.0042949679800019305,0.006144913206991932,0.008173458101956466,0.009760920591707863
2006-10-01T00:00:00,0.003492685916590533,0.004147518901518036,0.005093377516052922,0.006053456133872022,0.006633438899260594
2006-11-01T00:00:00,0.0024952810089318538,0.0035628134724079814,0.005396977830144938,0.007201509535778564,0.008275075715898316
2006-12-01T00:00:00,0.002963894013019547,0.003958158218064548,0.00548881798779858,0.006947010423841728,0.00811886542629182
2007-01-01T00:00:00,0.0018526029749756907,0.0023999502468059096,0.003256769170503092,0.00412821345440109,0.0047259688285446145
2007-02-01T00:00:00,0.002295587240247971,0.0032176161586604207,0.004796464334729685,0.006342421568568258,0.007384780516411025
2007-03-01T00:00:00,0.0044289768509648,0.005542059934181672,0.007057234411718906,0.008625485911276348,0.00950359640085369
2007-04-01T00:00:00,0.00627561753120296,0.006774299860054423,0.0074688504498636645,0.008180501843132657,0.00868801440130891
2007-05-01T00:00:00,0.004039079621633513,0.00507680553024873,0.006586690405883055,0.00799126808283463,0.00899890651482132
2007-06-01T00:00:00,0.0012738457688710575,0.002490930801109626,0.00399375503725536,0.005556402251723558,0.006501851451213534
2007-07-01T00:00:00,0.0024236672062080584,0.002940054965316063,0.00372650343958467,0.004475728990395542,0.005027896488613214
2007-08-01T00:00:00,0.0007698463123290802,0.0017658253894398098,0.0035316875244510385,0.005268264932976387,0.006476488840148883
2007-09-01T00:00:00,0.002243633475049461,0.0033158984246732283,0.004995946788532371,0.006574947273090529,0.007713238381752113
2007-10-01T00:00:00,0.006741587852946842,0.007506554195927312,0.00852971018955005,0.009568064411461213,0.010266720589952167
2007-11-01T00:00:00,0.005466037271065533,0.006540752611512557,0.008324915050601999,0.010011304017632337,0.011174810806712737
2007-12-01T00:00:00,0.006350091695061502,0.0072413160096947695,0.008889977375292527,0.01065493802553671,0.011840017260620847
2008-01-01T00:00:00,0.00285721871369386,0.003276609417460344,0.003908843383547302,0.004532348258502029,0.004936665329432081
2008-02-01T00:00:00,0.0021094034356976487,0.002966000140500534,0.004404343040935209,0.005877709827775652,0.0067831353806674715
2008-03-01T00:00:00,0.0010608070267226198,0.0017683253919946328,0.0028952636792602543,0.004078467384198906,0.0048877937745065506
2008-04-01T00:00:00,0.0036889512872486253,0.004003557051674015,0.0046274862664216765,0.005279939757351963,0.005661141689953721
2008-05-01T00:00:00,0.0034344311488520487,0.0039137285241953,0.004765360689853187,0.005801184489704178,0.006524997225006817
